K,r
0.8900000000002761,0.0
0.9000000000002761,0.0
0.9100000000002761,0.7231500705413015
0.9200000000002762,0.7338969308957062
0.9300000000002762,0.7428420498004646
0.9400000000002762,0.750825754795508
0.9500000000002762,0.7581450582490632
0.9600000000002762,0.7649508945478993
0.9700000000002762,0.7713348425804489
0.9800000000002762,0.7773588079108688
0.9900000000002762,0.7830677989203197
1.0000000000002762,0.7884962868744
1.0100000000002762,0.7936717131916259
1.0200000000002762,0.7986165777327148
1.0300000000002763,0.8033497590975167
1.0400000000002763,0.8078873907807828
1.0500000000002763,0.8122434663157413
1.0600000000002763,0.8164302715272187
1.0700000000002763,0.8204587022695299
1.0800000000002763,0.824338503832673
1.0900000000002763,0.8280784552491663
1.1000000000002763,0.8316865138821896
1.1100000000002763,0.8351699307552859
1.1200000000002763,0.8385353439092716
1.1300000000002763,0.8417888549701226
1.1400000000002763,0.8449360926874616
1.1500000000002764,0.8479822662180311
1.1600000000002764,0.850932210233979
1.1700000000002764,0.8537904234376847
1.1800000000002764,0.856561101701992
1.1900000000002764,0.8592481667873165
1.2000000000002764,0.8618552913806394
1.2100000000002764,0.8643859210664343
1.2200000000002764,0.8668432936931015
1.2300000000002764,0.8692304565385783
1.2400000000002764,0.8715502815890079
1.2500000000002764,0.873805479194921
1.2600000000002765,0.8759986103238218
1.2700000000002765,0.8781320975922567
1.2800000000002765,0.8802082352314496
1.2900000000002765,0.8822291981169513
1.3000000000002765,0.884197049973357
1.3100000000002765,0.8861137508491199
1.3200000000002765,0.8879811639431809
1.3300000000002765,0.8898010618540059
1.3400000000002765,0.8915751323122796
1.3500000000002765,0.8933049834506135
1.3600000000002765,0.8949921486569294
1.3700000000002766,0.8966380910524728
1.3800000000002766,0.898244207630529
1.3900000000002766,0.899811833087712
1.4000000000002766,0.901342243376077
1.4100000000002766,0.9028366590011689
1.4200000000002766,0.9042962480883863
1.4300000000002766,0.9057221292376747
1.4400000000002766,0.9071153741844676
1.4500000000002766,0.9084770102829786
1.4600000000002766,0.9098080228263329
1.4700000000002766,0.9111093572166175
1.4800000000002766,0.9123819209966616
1.4900000000002767,0.9136265857542575
1.5000000000002767,0.9148441889085324
1.5100000000002767,0.9160355353873049
1.5200000000002767,0.9172013992034667
1.5300000000002767,0.9183425249377284
1.5400000000002767,0.9194596291344279
1.5500000000002767,0.9205534016165371
1.5600000000002767,0.9216245067254882
1.5700000000002767,0.9226735844909704
1.5800000000002767,0.9237012517354439
1.5900000000002767,0.9247081031177224
1.6000000000002768,0.9256947121196468
1.6100000000002768,0.9266616319795512
1.6200000000002768,0.9276093965759391
1.6300000000002768,0.9285385212645385
1.6400000000002768,0.9294495036716517
1.6500000000002768,0.930342824446521
1.6600000000002768,0.9312189479752129
1.6700000000002768,0.9320783230583624
1.6800000000002768,0.9329213835549385
1.6900000000002768,0.9337485489940504
1.7000000000002768,0.9345602251566656
1.7100000000002769,0.9353568046289935
1.7200000000002769,0.9361386673291565
1.7300000000002769,0.9369061810086741
1.7400000000002769,0.9376597017301755
1.750000000000277,0.9383995743226705
1.760000000000277,0.9391261328156145
1.770000000000277,0.939839700852932
1.780000000000277,0.940540592088086
1.790000000000277,0.9412291105612065
1.800000000000277,0.9419055510592416
1.810000000000277,0.9425701994600193
1.820000000000277,0.9432233330610683
1.830000000000277,0.9438652208939835
1.840000000000277,0.9444961240250843
1.850000000000277,0.9451162958430582
1.860000000000277,0.9457259823342566
1.870000000000277,0.9463254223462534
1.880000000000277,0.9469148478402575
1.890000000000277,0.9474944841329245
1.900000000000277,0.9480645501280897
1.910000000000277,0.9486252585389116
1.920000000000277,0.9491768161008853
1.930000000000277,0.9497194237761705
1.940000000000277,0.9502532769496349
1.950000000000277,0.9507785656170157
1.960000000000277,0.9512954745655603
1.970000000000277,0.9518041835474973
1.980000000000277,0.9523048674466699
1.990000000000277,0.952797696438645
2.000000000000277,0.9532828361445915
2.010000000000277,0.9537604477792153
2.0200000000002767,0.9542306882930086
2.0300000000002765,0.9546937105090776
2.0400000000002763,0.9551496632547787
2.050000000000276,0.9555986914883988
2.060000000000276,0.9560409364210908
2.0700000000002756,0.9564765356342734
2.0800000000002754,0.9569056231926898
2.090000000000275,0.9573283297533102
2.100000000000275,0.9577447826702571
2.1100000000002748,0.9581551060959377
2.1200000000002746,0.9585594210784315
2.1300000000002743,0.9589578456555742
2.140000000000274,0.959350494945492
2.150000000000274,0.9597374812340209
2.1600000000002737,0.960118914059025
2.1700000000002735,0.9604949002917562
2.1800000000002733,0.9608655442153782
2.190000000000273,0.9612309476007669
2.200000000000273,0.9615912097796975
2.2100000000002726,0.9619464277155235
2.2200000000002724,0.9622966960714419
2.230000000000272,0.9626421072764471
2.240000000000272,0.9629827515890568
2.250000000000272,0.9633187171589028
2.2600000000002716,0.9636500900862632
2.2700000000002714,0.9639769544796205
2.280000000000271,0.9642993925113185
2.290000000000271,0.9646174844713914
2.3000000000002707,0.964931308819633
2.3100000000002705,0.9652409422359732
2.3200000000002703,0.9655464596692264
2.33000000000027,0.9658479343842697
2.34000000000027,0.9661454380077121
2.3500000000002697,0.966439040572107
2.3600000000002694,0.9667288105587666
2.3700000000002692,0.9670148149392207
2.380000000000269,0.9672971192153811
2.390000000000269,0.9675757874584462
2.4000000000002686,0.9678508823465982
2.4100000000002684,0.9681224652015368
2.420000000000268,0.9683905960238841
2.430000000000268,0.9686553335275091
2.4400000000002677,0.9689167351728033
2.4500000000002675,0.9691748571989484
2.4600000000002673,0.9694297546552065
2.470000000000267,0.9696814814312751
2.480000000000267,0.9699300902867283
2.4900000000002667,0.9701756328795842
2.5000000000002665,0.9704181597940266
2.5100000000002662,0.9706577205673053
2.520000000000266,0.9708943637158495
2.530000000000266,0.9711281367606149
2.5400000000002656,0.9713590862516963
2.5500000000002654,0.9715872577922223
2.560000000000265,0.9718126960615672
2.570000000000265,0.972035444837888
2.5800000000002647,0.9722555470200245
2.5900000000002645,0.9724730446487716
2.6000000000002643,0.9726879789275491
2.610000000000264,0.9729003902424902
2.620000000000264,0.973110318181962
2.6300000000002637,0.9733178015555443
2.6400000000002635,0.973522878412474
2.6500000000002633,0.9737255860595836
2.660000000000263,0.9739259610787399
2.670000000000263,0.9741240393438041
2.6800000000002626,0.974319856037129
2.6900000000002624,0.9745134456656032
